hostname1,hostname2,demand
TPDT-ROUTER-4001,TPDT-ROUTER-3301,1
TPDT-ROUTER-4001,TPDT-ROUTER-3307,16
TPDT-ROUTER-4001,TPDT-ROUTER-3308,4
TPDT-ROUTER-4001,TPE4-ROUTER-3301,8
TPDT-ROUTER-4001,TPE4-ROUTER-3302,18
TPDT-ROUTER-4001,TPN2-ROUTER-3301,6
TPDT-ROUTER-4001,TPN2-ROUTER-3302,3
TPDT-ROUTER-4001,TYFO-ROUTER-3301,7
TPDT-ROUTER-4001,TYFO-ROUTER-3302,7
TPDT-ROUTER-4002,210.242.0.253,1
TPDT-ROUTER-4002,CAW1-ROUTER-3311,1
TPDT-ROUTER-4002,CHCH-ROUTER-3301,11
TPDT-ROUTER-4002,CHCH-ROUTER-3302,16
TPDT-ROUTER-4002,CLPY-ROUTER-3301,1
TPDT-ROUTER-4002,CSLL-ROUTER-3302,2
TPDT-ROUTER-4002,HLCA-ROUTER-3301,1
TPDT-ROUTER-4002,MLML-ROUTER-3302,6
TPDT-ROUTER-4002,NTNK-ROUTER-3302,15
TPDT-ROUTER-4002,PCPC-ROUTER-3301,39
TPDT-ROUTER-4002,PTHS-ROUTER-3311,2
TPDT-ROUTER-4002,RTKZ-ROUTER-3312,2
TPDT-ROUTER-4002,SCZS-ROUTER-3311,29
TPDT-ROUTER-4002,SCZS-ROUTER-3312,30
TPDT-ROUTER-4002,SIPR-ROUTER-3302,11
TPDT-ROUTER-4002,SKC1-ROUTER-3311,18
TPDT-ROUTER-4002,SKC1-ROUTER-3315,5
TPDT-ROUTER-4002,SKC1-ROUTER-3316,1
TPDT-ROUTER-4002,SNUH-ROUTER-3301,5
TPDT-ROUTER-4002,TCHN-ROUTER-3301,83
TPDT-ROUTER-4002,TCHN-ROUTER-3302,45
TPDT-ROUTER-4002,TLHN-ROUTER-3301,17
TPDT-ROUTER-4002,TLHN-ROUTER-3302,26
TPDT-ROUTER-4002,TNCD-ROUTER-3311,1
TPDT-ROUTER-4002,TNCD-ROUTER-3312,16
TPDT-ROUTER-4002,TPDB-ROUTER-3315,3
TPDT-ROUTER-4002,TPDB-ROUTER-3316,3
TPDT-ROUTER-4002,TPDT-ROUTER-3301,1
TPDT-ROUTER-4002,TPDT-ROUTER-3307,15
TPDT-ROUTER-4002,TPDT-ROUTER-3308,8
TPDT-ROUTER-4002,TPE4-ROUTER-3301,15
TPDT-ROUTER-4002,TPE4-ROUTER-3302,13
TPDT-ROUTER-4002,TPN2-ROUTER-3301,21
TPDT-ROUTER-4002,TPN2-ROUTER-3302,5
TPDT-ROUTER-4002,TTML-ROUTER-3301,1
TPDT-ROUTER-4002,TYFO-ROUTER-3301,10
TPDT-ROUTER-4002,TYFO-ROUTER-3302,15
TPDT-ROUTER-4002,ULUL-ROUTER-3301,1
TPDT-ROUTER-4003,203.75.189.227,3
TPDT-ROUTER-4003,203.75.189.228,3
TPDT-ROUTER-4003,203.75.2.131,2
TPDT-ROUTER-4003,210.242.0.189,2
TPDT-ROUTER-4003,210.242.0.190,1
TPDT-ROUTER-4003,210.242.0.253,1
TPDT-ROUTER-4003,220.128.0.245,3
TPDT-ROUTER-4003,CAW1-ROUTER-3311,43
TPDT-ROUTER-4003,CAW1-ROUTER-3312,51
TPDT-ROUTER-4003,CHCH-ROUTER-3301,59
TPDT-ROUTER-4003,CHCH-ROUTER-3302,61
TPDT-ROUTER-4003,CLPY-ROUTER-3301,83
TPDT-ROUTER-4003,CLPY-ROUTER-3302,83
TPDT-ROUTER-4003,CSLL-ROUTER-3301,27
TPDT-ROUTER-4003,CSLL-ROUTER-3302,34
TPDT-ROUTER-4003,FSE1-ROUTER-3301,17
TPDT-ROUTER-4003,FSE1-ROUTER-3302,17
TPDT-ROUTER-4003,FYFY-ROUTER-3301,27
TPDT-ROUTER-4003,FYFY-ROUTER-3302,23
TPDT-ROUTER-4003,HLCA-ROUTER-3301,21
TPDT-ROUTER-4003,HLCA-ROUTER-3302,22
TPDT-ROUTER-4003,HYMD-ROUTER-3301,18
TPDT-ROUTER-4003,HYMD-ROUTER-3302,13
TPDT-ROUTER-4003,KMKC-ROUTER-3301,3
TPDT-ROUTER-4003,KMKC-ROUTER-3302,3
TPDT-ROUTER-4003,MLML-ROUTER-3301,33
TPDT-ROUTER-4003,MLML-ROUTER-3302,35
TPDT-ROUTER-4003,NKN1-ROUTER-3311,74
TPDT-ROUTER-4003,NKN1-ROUTER-3312,99
TPDT-ROUTER-4003,NTNK-ROUTER-3301,29
TPDT-ROUTER-4003,NTNK-ROUTER-3302,20
TPDT-ROUTER-4003,PCPC-ROUTER-3301,146
TPDT-ROUTER-4003,PCPC-ROUTER-3302,119
TPDT-ROUTER-4003,PHMK-ROUTER-3201,6
TPDT-ROUTER-4003,PHMK-ROUTER-3202,5
TPDT-ROUTER-4003,PTHS-ROUTER-3311,30
TPDT-ROUTER-4003,PTHS-ROUTER-3312,34
TPDT-ROUTER-4003,RTKZ-ROUTER-3311,17
TPDT-ROUTER-4003,RTKZ-ROUTER-3312,17
TPDT-ROUTER-4003,SCZS-ROUTER-3311,104
TPDT-ROUTER-4003,SCZS-ROUTER-3312,114
TPDT-ROUTER-4003,SHGS-ROUTER-3301,29
TPDT-ROUTER-4003,SHGS-ROUTER-3302,18
TPDT-ROUTER-4003,SHMZ-ROUTER-3301,24
TPDT-ROUTER-4003,SHMZ-ROUTER-3302,23
TPDT-ROUTER-4003,SIPR-ROUTER-3301,21
TPDT-ROUTER-4003,SIPR-ROUTER-3302,31
TPDT-ROUTER-4003,SKC1-ROUTER-3011,1
TPDT-ROUTER-4003,SKC1-ROUTER-3311,54
TPDT-ROUTER-4003,SKC1-ROUTER-3312,54
TPDT-ROUTER-4003,SKC1-ROUTER-3315,72
TPDT-ROUTER-4003,SKC1-ROUTER-3316,69
TPDT-ROUTER-4003,SKC1-ROUTER-4935,2
TPDT-ROUTER-4003,SNUH-ROUTER-3301,100
TPDT-ROUTER-4003,SNUH-ROUTER-3302,105
TPDT-ROUTER-4003,TCHN-ROUTER-3301,223
TPDT-ROUTER-4003,TCHN-ROUTER-3302,211
TPDT-ROUTER-4003,TCHN-ROUTER-4935,1
TPDT-ROUTER-4003,TCKK-ROUTER-3301,14
TPDT-ROUTER-4003,TCKK-ROUTER-3302,15
TPDT-ROUTER-4003,TCWH-ROUTER-3301,1
TPDT-ROUTER-4003,TLHN-ROUTER-3301,27
TPDT-ROUTER-4003,TLHN-ROUTER-3302,32
TPDT-ROUTER-4003,TNCD-ROUTER-3311,47
TPDT-ROUTER-4003,TNCD-ROUTER-3312,41
TPDT-ROUTER-4003,TNE1-ROUTER-3301,77
TPDT-ROUTER-4003,TNE1-ROUTER-3302,80
TPDT-ROUTER-4003,TPDB-ROUTER-3311,70
TPDT-ROUTER-4003,TPDB-ROUTER-3312,69
TPDT-ROUTER-4003,TPDB-ROUTER-3315,45
TPDT-ROUTER-4003,TPDB-ROUTER-3316,41
TPDT-ROUTER-4003,TPDB-ROUTER-4208,1
TPDT-ROUTER-4003,TPDB-ROUTER-4209,2
TPDT-ROUTER-4003,TPDT-ROUTER-3302,1
TPDT-ROUTER-4003,TPDT-ROUTER-3307,46
TPDT-ROUTER-4003,TPDT-ROUTER-3308,50
TPDT-ROUTER-4003,TPDT-ROUTER-4003,52
TPDT-ROUTER-4003,TPDT-ROUTER-4004,66
TPDT-ROUTER-4003,TPDT-ROUTER-4005,15
TPDT-ROUTER-4003,TPDT-ROUTER-4006,17
TPDT-ROUTER-4003,TPE4-ROUTER-3301,123
TPDT-ROUTER-4003,TPE4-ROUTER-3302,116
TPDT-ROUTER-4003,TPN2-ROUTER-3301,83
TPDT-ROUTER-4003,TPN2-ROUTER-3302,71
TPDT-ROUTER-4003,TTML-ROUTER-3301,8
TPDT-ROUTER-4003,TTML-ROUTER-3302,10
TPDT-ROUTER-4003,TYFO-ROUTER-3301,81
TPDT-ROUTER-4003,TYFO-ROUTER-3302,118
TPDT-ROUTER-4003,TYFO-ROUTER-3305,42
TPDT-ROUTER-4003,TYFO-ROUTER-3306,42
TPDT-ROUTER-4003,TYFO-ROUTER-4901,1
TPDT-ROUTER-4003,ULUL-ROUTER-3301,11
TPDT-ROUTER-4003,ULUL-ROUTER-3302,16
TPDT-ROUTER-4004,CHCH-ROUTER-3301,1
TPDT-ROUTER-4004,CHCH-ROUTER-3302,1
TPDT-ROUTER-4004,NTNK-ROUTER-3302,2
TPDT-ROUTER-4004,PCPC-ROUTER-3301,2
TPDT-ROUTER-4004,SCZS-ROUTER-3311,2
TPDT-ROUTER-4004,SCZS-ROUTER-3312,1
TPDT-ROUTER-4004,SIPR-ROUTER-3302,2
TPDT-ROUTER-4004,SKC1-ROUTER-3011,2
TPDT-ROUTER-4004,TCHN-ROUTER-3301,14
TPDT-ROUTER-4004,TCHN-ROUTER-3302,5
TPDT-ROUTER-4004,TLHN-ROUTER-3302,2
TPDT-ROUTER-4004,TPDT-ROUTER-3301,1
TPDT-ROUTER-4004,TPDT-ROUTER-3307,1
TPDT-ROUTER-4004,TPDT-ROUTER-3308,2
TPDT-ROUTER-4004,TPE4-ROUTER-3301,1
TPDT-ROUTER-4004,TPE4-ROUTER-3302,4
TPDT-ROUTER-4004,TPN2-ROUTER-3301,1
TPDT-ROUTER-4004,TYFO-ROUTER-3302,1
TPE4-ROUTER-3201,203.75.189.228,1
TPE4-ROUTER-3201,203.75.2.131,2
TPE4-ROUTER-3201,210.242.0.253,1
TPE4-ROUTER-3201,CAW1-ROUTER-3311,3
TPE4-ROUTER-3201,CAW1-ROUTER-3312,3
TPE4-ROUTER-3201,CHCH-ROUTER-3301,73
TPE4-ROUTER-3201,CHCH-ROUTER-3302,3
TPE4-ROUTER-3201,CLPY-ROUTER-3301,38
TPE4-ROUTER-3201,CLPY-ROUTER-3302,41
TPE4-ROUTER-3201,CSLL-ROUTER-3302,4
TPE4-ROUTER-3201,FSE1-ROUTER-3301,1
TPE4-ROUTER-3201,FSE1-ROUTER-3302,1
TPE4-ROUTER-3201,FYFY-ROUTER-3301,2
TPE4-ROUTER-3201,FYFY-ROUTER-3302,3
TPE4-ROUTER-3201,HK-R11,8
TPE4-ROUTER-3201,HLCA-ROUTER-3301,10
TPE4-ROUTER-3201,HLCA-ROUTER-3302,9
TPE4-ROUTER-3201,HYMD-ROUTER-3301,2
TPE4-ROUTER-3201,MLML-ROUTER-3301,2
TPE4-ROUTER-3201,MLML-ROUTER-3302,5
TPE4-ROUTER-3201,NKN1-ROUTER-3311,3
TPE4-ROUTER-3201,NKN1-ROUTER-3312,5
TPE4-ROUTER-3201,NTNK-ROUTER-3301,2
TPE4-ROUTER-3201,NTNK-ROUTER-3302,3
TPE4-ROUTER-3201,PCPC-ROUTER-3301,110
TPE4-ROUTER-3201,PCPC-ROUTER-3302,57
TPE4-ROUTER-3201,PHMK-ROUTER-3201,1
TPE4-ROUTER-3201,PTHS-ROUTER-3311,1
TPE4-ROUTER-3201,PTHS-ROUTER-3312,2
TPE4-ROUTER-3201,RTKZ-ROUTER-3311,8
TPE4-ROUTER-3201,RTKZ-ROUTER-3312,8
TPE4-ROUTER-3201,SCZS-ROUTER-3311,98
TPE4-ROUTER-3201,SCZS-ROUTER-3312,45
TPE4-ROUTER-3201,SHGS-ROUTER-3301,8
TPE4-ROUTER-3201,SHGS-ROUTER-3302,5
TPE4-ROUTER-3201,SHMZ-ROUTER-3301,10
TPE4-ROUTER-3201,SHMZ-ROUTER-3302,7
TPE4-ROUTER-3201,SIPR-ROUTER-3301,10
TPE4-ROUTER-3201,SIPR-ROUTER-3302,11
TPE4-ROUTER-3201,SKC1-ROUTER-3315,113
TPE4-ROUTER-3201,SKC1-ROUTER-3316,3
TPE4-ROUTER-3201,SNUH-ROUTER-3301,36
TPE4-ROUTER-3201,SNUH-ROUTER-3302,101
TPE4-ROUTER-3201,TCHN-ROUTER-3301,94
TPE4-ROUTER-3201,TCHN-ROUTER-3302,6
TPE4-ROUTER-3201,TCHN-ROUTER-4935,2
TPE4-ROUTER-3201,TCKK-ROUTER-3301,1
TPE4-ROUTER-3201,TCKK-ROUTER-3302,1
TPE4-ROUTER-3201,TLHN-ROUTER-3301,3
TPE4-ROUTER-3201,TLHN-ROUTER-3302,6
TPE4-ROUTER-3201,TNCD-ROUTER-3311,3
TPE4-ROUTER-3201,TNCD-ROUTER-3312,2
TPE4-ROUTER-3201,TNE1-ROUTER-3301,55
TPE4-ROUTER-3201,TNE1-ROUTER-3302,2
TPE4-ROUTER-3201,TPDB-ROUTER-3311,44
TPE4-ROUTER-3201,TPDB-ROUTER-3312,52
TPE4-ROUTER-3201,TPDB-ROUTER-3315,123
TPE4-ROUTER-3201,TPDB-ROUTER-3316,10
TPE4-ROUTER-3201,TPDB-ROUTER-4207,1
TPE4-ROUTER-3201,TPDB-ROUTER-4208,16
TPE4-ROUTER-3201,TPDB-ROUTER-4209,195
TPE4-ROUTER-3201,TPDB-ROUTER-4210,243
TPE4-ROUTER-3201,TPDT-ROUTER-3302,2
TPE4-ROUTER-3201,TPDT-ROUTER-3307,15
TPE4-ROUTER-3201,TPDT-ROUTER-3308,22
TPE4-ROUTER-3201,TPDT-ROUTER-4001,3
TPE4-ROUTER-3201,TPDT-ROUTER-4002,10
TPE4-ROUTER-3201,TPDT-ROUTER-4003,14
TPE4-ROUTER-3201,TPDT-ROUTER-4004,13
TPE4-ROUTER-3201,TPDT-ROUTER-4005,1
TPE4-ROUTER-3201,TPDT-ROUTER-4042,1
TPE4-ROUTER-3201,TPE4-ROUTER-3301,59
TPE4-ROUTER-3201,TPE4-ROUTER-3302,39
TPE4-ROUTER-3201,TPN2-ROUTER-3301,32
TPE4-ROUTER-3201,TPN2-ROUTER-3302,24
TPE4-ROUTER-3201,TTML-ROUTER-3301,1
TPE4-ROUTER-3201,TYFO-ROUTER-3301,98
TPE4-ROUTER-3201,TYFO-ROUTER-3302,69
TPE4-ROUTER-3201,TYFO-ROUTER-3305,32
TPE4-ROUTER-3201,TYFO-ROUTER-3306,31
TPE4-ROUTER-3201,TYFO-ROUTER-4031,4
TPE4-ROUTER-3201,TYFO-ROUTER-4901,7
TPE4-ROUTER-3201,ULUL-ROUTER-3301,1
TPE4-ROUTER-3201,ULUL-ROUTER-3302,1
TPE4-ROUTER-3301,0.0.0.0,4
TPE4-ROUTER-3301,203.75.189.227,2
TPE4-ROUTER-3301,203.75.189.228,1
TPE4-ROUTER-3301,203.75.75.129,25
TPE4-ROUTER-3301,210.242.0.190,1
TPE4-ROUTER-3301,210.242.0.253,2
TPE4-ROUTER-3301,210.59.129.1,30
TPE4-ROUTER-3301,220.128.0.245,38
TPE4-ROUTER-3301,CAW1-ROUTER-3311,9
TPE4-ROUTER-3301,CAW1-ROUTER-3312,9
TPE4-ROUTER-3301,CHCH-ROUTER-3301,11
TPE4-ROUTER-3301,CHCH-ROUTER-3302,19
TPE4-ROUTER-3301,CLPY-ROUTER-3301,23
TPE4-ROUTER-3301,CLPY-ROUTER-3302,24
TPE4-ROUTER-3301,CSLL-ROUTER-3301,8
TPE4-ROUTER-3301,CSLL-ROUTER-3302,11
TPE4-ROUTER-3301,FSE1-ROUTER-3301,2
TPE4-ROUTER-3301,FSE1-ROUTER-3302,3
TPE4-ROUTER-3301,FYFY-ROUTER-3301,9
TPE4-ROUTER-3301,FYFY-ROUTER-3302,6
TPE4-ROUTER-3301,HK-R11,28
TPE4-ROUTER-3301,HK-R12,18
TPE4-ROUTER-3301,HLCA-ROUTER-3301,13
TPE4-ROUTER-3301,HLCA-ROUTER-3302,4
TPE4-ROUTER-3301,HYMD-ROUTER-3301,2
TPE4-ROUTER-3301,HYMD-ROUTER-3302,1
TPE4-ROUTER-3301,KMKC-ROUTER-3301,2
TPE4-ROUTER-3301,MLML-ROUTER-3301,8
TPE4-ROUTER-3301,MLML-ROUTER-3302,8
TPE4-ROUTER-3301,NKN1-ROUTER-3311,23
TPE4-ROUTER-3301,NKN1-ROUTER-3312,28
TPE4-ROUTER-3301,NTNK-ROUTER-3301,11
TPE4-ROUTER-3301,NTNK-ROUTER-3302,7
TPE4-ROUTER-3301,PCPC-ROUTER-3301,48
TPE4-ROUTER-3301,PCPC-ROUTER-3302,44
TPE4-ROUTER-3301,PCPD-ROUTER-3211,10
TPE4-ROUTER-3301,PCPD-ROUTER-3212,12
TPE4-ROUTER-3301,PCPD-ROUTER-4001,7
TPE4-ROUTER-3301,PHMK-ROUTER-3201,11
TPE4-ROUTER-3301,PHMK-ROUTER-3202,1
TPE4-ROUTER-3301,PTHS-ROUTER-3311,11
TPE4-ROUTER-3301,PTHS-ROUTER-3312,7
TPE4-ROUTER-3301,RTKZ-ROUTER-3311,5
TPE4-ROUTER-3301,RTKZ-ROUTER-3312,10
TPE4-ROUTER-3301,SCZS-ROUTER-3311,31
TPE4-ROUTER-3301,SCZS-ROUTER-3312,23
TPE4-ROUTER-3301,SHGS-ROUTER-3301,6
TPE4-ROUTER-3301,SHGS-ROUTER-3302,5
TPE4-ROUTER-3301,SHMZ-ROUTER-3301,5
TPE4-ROUTER-3301,SHMZ-ROUTER-3302,5
TPE4-ROUTER-3301,SIPR-ROUTER-3301,6
TPE4-ROUTER-3301,SIPR-ROUTER-3302,10
TPE4-ROUTER-3301,SKC1-ROUTER-3011,1
TPE4-ROUTER-3301,SKC1-ROUTER-3311,11
TPE4-ROUTER-3301,SKC1-ROUTER-3312,5
TPE4-ROUTER-3301,SKC1-ROUTER-3315,20
TPE4-ROUTER-3301,SKC1-ROUTER-3316,21
TPE4-ROUTER-3301,SKC1-ROUTER-4031,6
TPE4-ROUTER-3301,SKC1-ROUTER-4032,1
TPE4-ROUTER-3301,SKC1-ROUTER-4935,1
TPE4-ROUTER-3301,SNUH-ROUTER-3301,41
TPE4-ROUTER-3301,SNUH-ROUTER-3302,48
TPE4-ROUTER-3301,TCHN-ROUTER-3301,58
TPE4-ROUTER-3301,TCHN-ROUTER-3302,63
TPE4-ROUTER-3301,TCKK-ROUTER-3301,2
TPE4-ROUTER-3301,TCKK-ROUTER-3302,2
TPE4-ROUTER-3301,TCWH-ROUTER-3301,10
TPE4-ROUTER-3301,TLHN-ROUTER-3301,13
TPE4-ROUTER-3301,TLHN-ROUTER-3302,4
TPE4-ROUTER-3301,TNCD-ROUTER-3311,8
TPE4-ROUTER-3301,TNCD-ROUTER-3312,11
TPE4-ROUTER-3301,TNE1-ROUTER-3301,275
TPE4-ROUTER-3301,TNE1-ROUTER-3302,26
TPE4-ROUTER-3301,TPDB-ROUTER-3311,40
TPE4-ROUTER-3301,TPDB-ROUTER-3312,10
TPE4-ROUTER-3301,TPDB-ROUTER-3315,58
TPE4-ROUTER-3301,TPDB-ROUTER-3316,12
TPE4-ROUTER-3301,TPDB-ROUTER-4036,1
TPE4-ROUTER-3301,TPDB-ROUTER-4202,2
TPE4-ROUTER-3301,TPDB-ROUTER-4207,2
TPE4-ROUTER-3301,TPDB-ROUTER-4208,27
TPE4-ROUTER-3301,TPDB-ROUTER-4209,122
TPE4-ROUTER-3301,TPDB-ROUTER-4210,175
TPE4-ROUTER-3301,TPDT-ROUTER-3301,7
TPE4-ROUTER-3301,TPDT-ROUTER-3302,2
TPE4-ROUTER-3301,TPDT-ROUTER-3307,62
TPE4-ROUTER-3301,TPDT-ROUTER-3308,98
TPE4-ROUTER-3301,TPDT-ROUTER-4001,162
TPE4-ROUTER-3301,TPDT-ROUTER-4002,179
TPE4-ROUTER-3301,TPDT-ROUTER-4003,202
TPE4-ROUTER-3301,TPDT-ROUTER-4004,165
TPE4-ROUTER-3301,TPDT-ROUTER-4005,271
TPE4-ROUTER-3301,TPDT-ROUTER-4006,256
TPE4-ROUTER-3301,TPDT-ROUTER-4042,6
TPE4-ROUTER-3301,TPE4-ROUTER-3201,1
TPE4-ROUTER-3301,TPE4-ROUTER-3301,1822
TPE4-ROUTER-3301,TPE4-ROUTER-3302,1708
TPE4-ROUTER-3301,TPN2-ROUTER-3301,1003
TPE4-ROUTER-3301,TPN2-ROUTER-3302,922
TPE4-ROUTER-3301,TTML-ROUTER-3301,2
TPE4-ROUTER-3301,TTML-ROUTER-3302,4
TPE4-ROUTER-3301,TYFO-ROUTER-3301,38
TPE4-ROUTER-3301,TYFO-ROUTER-3302,44
TPE4-ROUTER-3301,TYFO-ROUTER-3305,12
TPE4-ROUTER-3301,TYFO-ROUTER-3306,5
TPE4-ROUTER-3301,TYFO-ROUTER-4031,18
TPE4-ROUTER-3301,TYFO-ROUTER-4032,5
TPE4-ROUTER-3301,TYFO-ROUTER-4901,1
TPE4-ROUTER-3301,ULUL-ROUTER-3301,2
TPE4-ROUTER-3301,ULUL-ROUTER-3302,6
TPE4-ROUTER-3302,0.0.0.0,1
TPE4-ROUTER-3302,203.75.75.129,23
TPE4-ROUTER-3302,210.242.0.190,1
TPE4-ROUTER-3302,210.242.0.253,1
TPE4-ROUTER-3302,210.59.129.1,51
TPE4-ROUTER-3302,220.128.0.245,39
TPE4-ROUTER-3302,CAW1-ROUTER-3311,14
TPE4-ROUTER-3302,CAW1-ROUTER-3312,12
TPE4-ROUTER-3302,CHCH-ROUTER-3301,15
TPE4-ROUTER-3302,CHCH-ROUTER-3302,18
TPE4-ROUTER-3302,CLPY-ROUTER-3301,30
TPE4-ROUTER-3302,CLPY-ROUTER-3302,34
TPE4-ROUTER-3302,CSLL-ROUTER-3301,8
TPE4-ROUTER-3302,CSLL-ROUTER-3302,9
TPE4-ROUTER-3302,FSE1-ROUTER-3301,3
TPE4-ROUTER-3302,FSE1-ROUTER-3302,5
TPE4-ROUTER-3302,FYFY-ROUTER-3301,6
TPE4-ROUTER-3302,FYFY-ROUTER-3302,7
TPE4-ROUTER-3302,HK-R11,30
TPE4-ROUTER-3302,HK-R12,14
TPE4-ROUTER-3302,HLCA-ROUTER-3301,13
TPE4-ROUTER-3302,HLCA-ROUTER-3302,5
TPE4-ROUTER-3302,HYMD-ROUTER-3301,4
TPE4-ROUTER-3302,HYMD-ROUTER-3302,1
TPE4-ROUTER-3302,KMKC-ROUTER-3301,1
TPE4-ROUTER-3302,KMKC-ROUTER-3302,5
TPE4-ROUTER-3302,MLML-ROUTER-3301,12
TPE4-ROUTER-3302,MLML-ROUTER-3302,9
TPE4-ROUTER-3302,NKN1-ROUTER-3311,17
TPE4-ROUTER-3302,NKN1-ROUTER-3312,25
TPE4-ROUTER-3302,NTNK-ROUTER-3301,13
TPE4-ROUTER-3302,NTNK-ROUTER-3302,4
TPE4-ROUTER-3302,PCPC-ROUTER-3301,52
TPE4-ROUTER-3302,PCPC-ROUTER-3302,47
TPE4-ROUTER-3302,PCPD-ROUTER-3211,9
TPE4-ROUTER-3302,PCPD-ROUTER-3212,11
TPE4-ROUTER-3302,PCPD-ROUTER-4001,6
TPE4-ROUTER-3302,PHMK-ROUTER-3201,9
TPE4-ROUTER-3302,PHMK-ROUTER-3202,1
TPE4-ROUTER-3302,PTHS-ROUTER-3311,15
TPE4-ROUTER-3302,PTHS-ROUTER-3312,10
TPE4-ROUTER-3302,RTKZ-ROUTER-3311,16
TPE4-ROUTER-3302,RTKZ-ROUTER-3312,18
TPE4-ROUTER-3302,SCZS-ROUTER-3311,31
TPE4-ROUTER-3302,SCZS-ROUTER-3312,50
TPE4-ROUTER-3302,SHGS-ROUTER-3301,5
TPE4-ROUTER-3302,SHGS-ROUTER-3302,4
TPE4-ROUTER-3302,SHMZ-ROUTER-3301,5
TPE4-ROUTER-3302,SHMZ-ROUTER-3302,4
TPE4-ROUTER-3302,SIPR-ROUTER-3301,7
TPE4-ROUTER-3302,SIPR-ROUTER-3302,15
TPE4-ROUTER-3302,SKC1-ROUTER-3011,2
TPE4-ROUTER-3302,SKC1-ROUTER-3311,15
TPE4-ROUTER-3302,SKC1-ROUTER-3312,11
TPE4-ROUTER-3302,SKC1-ROUTER-3315,38
TPE4-ROUTER-3302,SKC1-ROUTER-3316,46
TPE4-ROUTER-3302,SKC1-ROUTER-4031,6
TPE4-ROUTER-3302,SKC1-ROUTER-4032,1
TPE4-ROUTER-3302,SNUH-ROUTER-3301,35
TPE4-ROUTER-3302,SNUH-ROUTER-3302,48
TPE4-ROUTER-3302,TCHN-ROUTER-3301,64
TPE4-ROUTER-3302,TCHN-ROUTER-3302,76
TPE4-ROUTER-3302,TCKK-ROUTER-3301,3
TPE4-ROUTER-3302,TCKK-ROUTER-3302,4
TPE4-ROUTER-3302,TCWH-ROUTER-3301,10
TPE4-ROUTER-3302,TLHN-ROUTER-3301,9
TPE4-ROUTER-3302,TLHN-ROUTER-3302,9
TPE4-ROUTER-3302,TNCD-ROUTER-3311,21
TPE4-ROUTER-3302,TNCD-ROUTER-3312,12
TPE4-ROUTER-3302,TNE1-ROUTER-3301,268
TPE4-ROUTER-3302,TNE1-ROUTER-3302,18
TPE4-ROUTER-3302,TPDB-ROUTER-3311,47
TPE4-ROUTER-3302,TPDB-ROUTER-3312,12
TPE4-ROUTER-3302,TPDB-ROUTER-3315,49
TPE4-ROUTER-3302,TPDB-ROUTER-3316,30
TPE4-ROUTER-3302,TPDB-ROUTER-4036,2
TPE4-ROUTER-3302,TPDB-ROUTER-4202,2
TPE4-ROUTER-3302,TPDB-ROUTER-4207,1
TPE4-ROUTER-3302,TPDB-ROUTER-4208,29
TPE4-ROUTER-3302,TPDB-ROUTER-4209,135
TPE4-ROUTER-3302,TPDB-ROUTER-4210,209
TPE4-ROUTER-3302,TPDT-ROUTER-3301,6
TPE4-ROUTER-3302,TPDT-ROUTER-3302,10
TPE4-ROUTER-3302,TPDT-ROUTER-3307,38
TPE4-ROUTER-3302,TPDT-ROUTER-3308,90
TPE4-ROUTER-3302,TPDT-ROUTER-4001,158
TPE4-ROUTER-3302,TPDT-ROUTER-4002,215
TPE4-ROUTER-3302,TPDT-ROUTER-4003,169
TPE4-ROUTER-3302,TPDT-ROUTER-4004,153
TPE4-ROUTER-3302,TPDT-ROUTER-4005,236
TPE4-ROUTER-3302,TPDT-ROUTER-4006,211
TPE4-ROUTER-3302,TPDT-ROUTER-4042,3
TPE4-ROUTER-3302,TPE4-ROUTER-3301,1742
TPE4-ROUTER-3302,TPE4-ROUTER-3302,1579
TPE4-ROUTER-3302,TPN2-ROUTER-3301,998
TPE4-ROUTER-3302,TPN2-ROUTER-3302,881
TPE4-ROUTER-3302,TTML-ROUTER-3301,2
TPE4-ROUTER-3302,TTML-ROUTER-3302,3
TPE4-ROUTER-3302,TYFO-ROUTER-3301,45
TPE4-ROUTER-3302,TYFO-ROUTER-3302,44
TPE4-ROUTER-3302,TYFO-ROUTER-3305,15
TPE4-ROUTER-3302,TYFO-ROUTER-3306,6
TPE4-ROUTER-3302,TYFO-ROUTER-4031,23
TPE4-ROUTER-3302,TYFO-ROUTER-4032,8
TPE4-ROUTER-3302,TYFO-ROUTER-4901,1
TPE4-ROUTER-3302,ULUL-ROUTER-3301,4
TPE4-ROUTER-3302,ULUL-ROUTER-3302,4
TPN2-ROUTER-3301,0.0.0.0,1
TPN2-ROUTER-3301,203.75.75.129,9
TPN2-ROUTER-3301,210.59.129.1,21
TPN2-ROUTER-3301,220.128.0.245,8
TPN2-ROUTER-3301,CAW1-ROUTER-3311,4
TPN2-ROUTER-3301,CAW1-ROUTER-3312,4
TPN2-ROUTER-3301,CHCH-ROUTER-3301,3
TPN2-ROUTER-3301,CHCH-ROUTER-3302,4
TPN2-ROUTER-3301,CLPY-ROUTER-3301,9
TPN2-ROUTER-3301,CLPY-ROUTER-3302,10
TPN2-ROUTER-3301,CSLL-ROUTER-3301,7
TPN2-ROUTER-3301,CSLL-ROUTER-3302,2
TPN2-ROUTER-3301,FSE1-ROUTER-3301,1
TPN2-ROUTER-3301,FSE1-ROUTER-3302,1
